id	text	tweet
2093	caixa2dobolsonaro	1053093630536282112
2094	FicaTemer	1053093630787883009
2095	MarketeirosDoJair	1053093631983341570
2096	MarketeirosDoJair	1053093633220661248
2097	EstouComBolsonaro	1053093633220661248
2098	Brumar	1053093638262194176
2099	Brumar	1053093643123339264
2100	FolhaFakeNews	1053093646369730560
2101	MarketeiroDoJair	1053093661553106944
2102	marketeirosdojair	1053093686567952384
2103	Caixa2doBolsonaro	1053093695610871808
2104	FicaTemer	1053093716913729536
2105	PorFavor	1053093716913729536
2106	caixa2dobolsanaro	1053093739131035648
2107	Bolsolao	1053093739131035648
2108	MarketeirosDoJair	1053093753173540865
2109	FolhaPutinhaDoPT	1053093797679296512
2110	Caixa2DoBolsonaro	1053093808039170048
2111	Caixa2Bolsonaro	1053093852746301441
2112	Bolsolão	1053093852746301441
2113	MarqueteirosDoJair	1053093852746301441
2114	FolhaPutinhaDoPT	1053093855845859329
2115	MarketeirosDoJair	1053093855845859329
2116	MarketeirosDoJair	1053093860685959169
2117	PTnao	1053093860685959169
2118	FolhaSpNÃO	1053093860685959169
2119	Caixa2doBolsonaro	1053093900037054464
2120	euvimdegraca	1053093923219009536
2121	MarqueteirosDoJair	1053093923219009536
2122	SomosBolsonaro17	1053093923219009536
2123	OLulaTaPresoBabaca	1053093923219009536
2124	folha	1053093932282929152
2125	Caixa2doBolsonaro	1053093937550897153
2126	MarketeiroDoJair	1053093963777957888
2127	Eleições2018	1053093975857528832
2128	Folha	1053093990520758273
2129	Datafolha	1053093990520758273
2130	Eleições2018	1053093990520758273
2131	G1	1053094012989661185
2132	Eleições2018	1053094012989661185
2133	G1	1053094028445671425
2134	Eleições2018	1053094028445671425
2135	FicaTemer	1053094029708148736
2136	G1	1053094043088052224
2137	G1SP	1053094043088052224
2138	MarketeirosDoJair	1053094047995305984
2139	FolhaPutinhaDoPT	1053094047995305984
2140	caixa2dobsonaro	1053094058871189504
2141	Candidatofake	1053094075870666754
2142	G1	1053094101992816641
2143	Eleições2018	1053094101992816641
2144	G1	1053094116999991296
2145	Eleições2018	1053094116999991296
2146	Caixa2doBolsonaro	1053094118388350976
2147	Bolsolao	1053094118388350976
2148	MarketeirosDoJair	1053094122121256960
2149	Lula	1053094122121256960
2150	bolsonaro17	1053094122121256960
2151	elesim17	1053094122121256960
2152	PT	1053094150214688769
2153	Bolsonaro	1053094150214688769
2154	EuSouBolsonaro17	1053094151137452032
2155	MarkeiteirosDoJair	1053094153612115968
2156	PTNUNCAMAIS	1053094157995122690
2157	Caixa2doBolsonaro	1053094166459232256
2158	Eleições2018	1053094175032426496
2159	G1	1053094175032426496
2160	MarqueteiroDoJair	1053094175556726784
2161	G1	1053094195815170049
2162	MarketeirosDoJair	1053094222809755649
2163	BolsonaroPresidente	1053094222809755649
2164	17EleSim	1053094222809755649
2165	EuVotoBolsonaro	1053094222809755649
2166	EuVimDeGraca	1053094222809755649
2167	Caixa2doBolsonaro	1053094315189305345
2168	caixa2dobolsonaro	1053094330787880960
2169	Caixa2doBolsonaro	1053094336349515776
2170	Caixa2doBolsonaro	1053094360563245057
2171	G1	1053094360970129408
2172	lulatapresobabaca	1053094363738374144
2173	G1	1053094370398924807
2174	G1	1053094383589998593
2175	G1SP	1053094383589998593
2176	BOL卐ONARO	1053094387549462529
2177	bolsonaroaovivo	1053094387549462529
2178	BolsonaroCagão	1053094387549462529
2179	MarketeirosDoJair	1053094408235683840
2180	CadêAProva	1053094430763290624
2181	Brumar	1053094436161363969
2182	PresidenteBolsonaro	1053094438325706752
2183	Caixa2doBolsonaro	1053094443153309696
2184	Caixa2doBolsonaro	1053094461675368449
2185	Bolsolao	1053094461675368449
2186	MarqueteirosDoJair	1053094469057290240
2187	PTnao	1053094469057290240
2188	SouMarqueteiradoJair	1053094469476737029
2189	MarketeirosDoBolsonaro	1053094485847089153
2190	MarketeirosDoJair	1053094485847089153
2191	CadeAProva	1053094485847089153
2192	Caixa2doBolsonaro	1053094499835170821
2193	UOLnasUrnas	1053094502334980096
2194	FicaTemer	1053094518382362624
2195	Eleições2018	1053094522056531968
2196	MarqueteirosDoJair	1053094529589567489
2197	Caixa2DoBolsonaro	1053094538452049921
2198	MarketeirosDoJair	1053094543401324544
2199	SouCaixa2DoBolsonaro	1053094554147213312
2200	SouMarqueteiradoJair	1053094554147213312
2201	FORAPT	1053094554147213312
2202	Eleições2018	1053094554147213312
2203	G1	1053094559880790016
2204	G1Rio	1053094559880790016
2205	marketeirosdojair	1053094645666906112
2206	MarketeirosDoJair	1053094660372131841
2207	MarqueteiroDoJair	1053094686590672900
2208	marqueteirosdoJair	1053094686590672900
2209	FolhaÉPetista	1053094686590672900
2210	FolhaFakeNews	1053094686590672900
2211	MarketeirosDoJair	1053094692756307971
2212	Caixa2doBolsonaro	1053094695860092928
2213	FolhaGolpista	1053094698942914561
2214	MarketeirosDoJair	1053094718421299200
2215	G1	1053094733105586176
2216	G1SP	1053094733105586176
2217	MarketeirosDoJair	1053094736444223489
2218	MarqueteirosDoJair	1053094741506736128
2219	Bolsonaropresidente17	1053094757818396672
2220	MarketeirosDoJair	1053094775044407298
2221	G1	1053094781990117377
2222	Eleições2018	1053094781990117377
2223	FolhaFakeNews	1053094797676822529
2224	MarqueteirosDoJair	1053094799484575744
2225	Caixa2DoBolsonaro	1053094808783339521
2226	G1	1053094813447401472
2227	Caixa2doBolsonaro	1053094818119856129
2228	Bolsolão	1053094818119856129
2229	Haddad13	1053094818119856129
2230	Ciro12	1053094818119856129
2231	G1	1053094859807039488
2232	Verdade	1053094887854366720
2233	Bolsonaro17	1053094887854366720
2234	Lulanacadeia	1053094887854366720
2235	Brumar	1053094918653128705
2236	caixa2doBolsonaro	1053094936256675842
2237	FOLHADESÃOPAULOPUTINHADOPT	1053094954912964608
2238	MarketeirosDoJair	1053094957194625027
2239	G1	1053094961862848512
2240	Eleições2018	1053094961862848512
2241	Caixa2Bolsonaro	1053094982658093056
2242	MarketeirosDoJair	1053094982658093056
2243	Bolsolao	1053094982658093056
2244	EuVimDeGraça	1053094991084564481
2245	Caixa2doBolsonaro	1053094998789578754
2246	Bolsolao	1053094998789578754
2247	SeFodeu	1053095033962946562
2248	Caixa2doBolsonaro	1053095040954830848
2249	G1	1053095040992665600
2250	MarketeirosDoJair	1053095074693857285
2251	MarketeirosDoJair	1053095080867913728
2252	CadêAProva	1053095080867913728
2253	Caixa2doBolsonaro	1053095097204645889
2254	G1	1053095097515065344
2255	Eleições2018	1053095112253865985
2256	G1	1053095112253865985
2257	Caixa2doBolsonaro	1053095113566642176
2258	BolsonaroPresidente17	1053095116829802496
2259	FolhaPutinhaDoPT	1053095120462143488
2260	Caixa2doBolsonaro	1053095122387304450
2261	MarketeirosDoJair	1053095147523751937
2262	Caixa2doBolsonaro	1053095159049674752
2263	Bolsolao	1053095159049674752
2264	Caixa2doBolsora	1053095160022732800
2265	B171	1053095160022732800
2266	MarketeirosDoJair	1053095162631671808
2267	FolhaLixo	1053095167283073026
2268	SePagaremBemAtéVerdadeFalam	1053095167283073026
2269	JornalistaOuPauMandado	1053095167283073026
2270	FolhaFakeNews	1053095188950847488
2271	fechafolha	1053095230671650816
2272	MarketeirosDoJair	1053095231263043584
2273	CAIXA2DOBOLSONARO	1053095270874075136
2274	G1	1053095282051833858
2275	G1SP	1053095282051833858
2276	EuVimDeGraça	1053095303765770241
2277	voluntaria	1053095303765770241
2278	SP	1053095303765770241
2279	BolsonaroPresidente	1053095303765770241
2280	B17	1053095303765770241
2281	MarketeirosDoJair	1053095309092552705
2282	MarqueteirosDoJair	1053095309092552705
2283	Caixa2doBolsonaro	1053095311571386368
2284	Bolsolao	1053095311571386368
2285	Caixa2doBolsonaro	1053095314477977600
2286	Bolsolao	1053095314477977600
2287	Caixa2doBolsonaro	1053095346312806400
2288	EleNao	1053095346312806400
2289	foraPT	1053095397864955904
2290	desespero	1053095400217948160
2291	MarketeirosDoJair	1053095400217948160
2292	Brumar	1053095403749564416
2293	Caixa2doBolsonaro	1053095409734897664
2294	Elenão	1053095413312618496
2295	ForaPT	1053095420686155782
2296	MarqueteirosDoJair	1053095420686155782
2297	façocampanhadegraça	1053095420686155782
2298	MarqueteirosDoJair	1053095430953660417
2299	Caixa2doBolsonaro	1053095439615045632
2300	G1	1053095500151513089
2301	ForaPT	1053095510930808832
2302	marketeirosdojair	1053095510930808832
2303	Caixa2doBolsonaro	1053095514395328517
2304	Bolsolao	1053095514395328517
2305	MarketeirosdoJair	1053095528244875264
2306	bolsonaropresidente	1053095530304364544
2307	Folha	1053095550210457600
2308	Datafolha	1053095550210457600
2309	Eleições2018	1053095550210457600
2310	Eleições2018	1053095559270150145
2311	Brumar	1053095562634055680
2312	Brumar	1053095574210338816
2313	MarketeirosDoJair	1053095578236805121
2314	G1	1053095587711778817
2315	G1	1053095613624213504
2316	FolhaPutinhaDoPT	1053095660898213888
2317	MarketeirosDoJair	1053095675477532677
2318	G1	1053095682503069696
2319	Eleições2018	1053095682503069696
2320	MarketeirosDoJair	1053095750538797056
2321	FolhaPutinhaDoPT	1053095750538797056
2322	Caixa2doBolsonaro	1053095765894184960
2323	FolhaPutinhaDoPT	1053095778703601665
2324	Bolsonaro17	1053095778703601665
2325	Caixa2doBolsonaro	1053095782436536321
2326	G1	1053095789130604545
2327	G1	1053095809716289537
2328	EuVimDeGraça	1053095811264008193
2329	voluntaria	1053095811264008193
2330	SP	1053095811264008193
2331	BolsonaroPresidente	1053095811264008193
2332	B17	1053095811264008193
2333	B171	1053095823754575872
2334	Caixa2doBolsonaro	1053095863092940801
2335	AtorPornô	1053095863092940801
2336	Eleições2018	1053095883259166720
2337	G1	1053095889739411456
2338	MarqueteirosDoJair	1053095916490645505
2339	QuintaDetremuraSDV	1053095916490645505
2340	votoinformado	1053095916490645505
2341	BOL卐ONARO	1053095916490645505
2342	UnidosContraaCorrupção	1053095916490645505
2343	G1	1053095985851850753
2344	Caixa2doBolsonaro	1053096055275962368
2345	MárcioFrançagovernador	1053096070476152832
2346	FolhaPutinhadoPT	1053096078260793344
2347	G1	1053096090021564418
2348	PTNuncaMais	1053096094572396544
2349	Eleições2018	1053096094572396544
2350	Bolsonaro2018	1053096099014164480
2351	MarketeirosDoJair	1053096150377660416
2352	Bolsolao	1053096156308344833
2353	Caixa2doBolsonaro	1053096156308344833
2354	Caixa2doBolsonaro	1053096165724565505
2355	caixa2dobolsanaro	1053096208103849984
2356	Bolsonaro17	1053096215666135040
2357	vemprodebate	1053096217964613632
2358	Caixa2doBolsonaro	1053096230564323328
2359	MarketeirosDoJair	1053096233106137088
2360	Bolsonaro17	1053096233106137088
2361	Bolsonaro17	1053096233106137088
2362	MarketeirosDoJair	1053096247731650560
2363	LulaTaPresoBabaca	1053096247731650560
2364	bolsonaro17	1053096247731650560
2365	elesim17	1053096247731650560
2366	G1	1053096251250610176
2367	G1	1053096274621276160
2368	Eleições2018	1053096274621276160
2369	Fora	1053096300550463488
2370	FolhaPutinhaDoPT	1053096307949215744
2371	MarketeirosDoJair	1053096336948674561
2372	PTnão	1053096336948674561
2373	Caixa2doBolsonaro	1053096336948674561
2374	bolsonaro	1053096337116446720
2375	palhaço	1053096337116446720
2376	Eleições2018	1053096349913231361
2377	G1	1053096349913231361
2378	MarketeirosDoBolsonaro	1053096371807576065
2379	CadeAProva	1053096371807576065
2380	FolhaPutinhaDoPT	1053096377469861889
2381	FicaTemer	1053096407593349120
2382	Bolsonaro17	1053096419379372032
2383	Brumar	1053096426421530624
2384	MarketeirosDoJair	1053096430854983680
2385	Caixa2doBolsonaro	1053096437830074373
2386	MarketeirosDoJair	1053096439440728069
2387	Caixa2doBolsonaro	1053096473766838273
2388	MarketeirosDoJair	1053096488354627584
2389	Caixa2doBolsonaro	1053096488354627584
2390	MarketeirosDoJair	1053096521120600069
2391	MarketeirosDoJair	1053096523830120448
2392	Bolsonaro17	1053096523830120448
2393	Folha	1053096549998346246
2394	Datafolha	1053096549998346246
2395	Eleições2018	1053096549998346246
2396	euvimdegraça	1053096553114750981
2397	marketeirosDoJair	1053096553114750981
2398	Marqueteirosdobolsonaro	1053096601638592512
2399	marqueteirosdejair	1053096601638592512
2400	Bolsolao	1053096604805283841
2401	Caixa2doBolsonaro	1053096604805283841
2402	Eleições2018	1053096618579423235
2403	Caixa2doBolsonaro	1053096640129720320
2404	Caixa2DoBolsonaro	1053096662091161605
2405	folhaputinhadopt	1053096674976038912
2406	G1	1053096693816848384
2407	Eleições2018	1053096693816848384
2408	G1	1053096697642016769
2409	G1Rio	1053096697642016769
2410	Caixa2doBolsonaro	1053096707980976128
2411	Bolsolão	1053096707980976128
2412	MarketeirosDoJair	1053096726683402240
2413	MarqueteirosDoJair	1053096726683402240
2414	MarketeirosDoJair	1053096763698098176
2415	ImprensaCorrupta	1053096777233113090
2416	B17	1053096786766807041
2417	caixa2dobolsonaro	1053096787228143616
2418	FolhaFake	1053096791468589057
2419	MarketeirosDoJair	1053096816118546432
2420	MarketeirosDoJair	1053096830240722946
2421	G1	1053096846107856897
2422	G1	1053096887606300673
2423	caixa2dobolsonaro	1053096893058813952
2424	MarketeirosDoJair	1053096906266763265
2425	FolhaMarmitaDoPT	1053096915674558470
2426	OLulaTaPresoBabaca	1053096915674558470
2427	MarketeirosDoJair	1053096929431826432
2428	caixa2dohaddade	1053096929431826432
2429	MarketeirosDoJair	1053096934515396608
2430	PTNuncaMais	1053096988147925002
2431	B171	1053096994267369472
2432	ElaNão	1053097040526405633
2433	Brumar	1053097051339272192
2434	Caixa2doBolsonaro	1053097075968225280
2435	Bolsolao	1053097075968225280
2436	EleNão	1053097075968225280
2437	b17	1053097082565861376
2438	G1	1053097086152032258
2439	Eleições2018	1053097086152032258
2440	FolhaMarmitaDoPT	1053097095434039297
2441	MarketeirosDoJair	1053097095434039297
2442	FolhaFakeNews	1053097195229069312
2443	G1	1053097215907037189
2444	Caixa2doBolsonaro	1053097217307881473
2445	FolhaPutinhaDoPT	1053097227491725313
2446	G1	1053097237667024899
2447	G1Minas	1053097237667024899
2448	Eleições2018	1053097237667024899
2449	SouMulherVotoBolsonaro	1053097247070715904
2450	caixa2dobolsonaro	1053097252603002880
2451	Folha	1053097264682549249
2452	Datafolha	1053097264682549249
2453	Eleições2018	1053097264682549249
2454	EuFaçoDeGraça	1053097295003172864
2455	MarketeirosDoJair	1053097302808842240
2456	FolhaPutinhaDoPT	1053097306428526592
2457	euvimdegraca	1053097307397390342
2458	euvimdegraca	1053097307397390342
2459	euvimdegraca	1053097307397390342
2460	euvimdegraca	1053097307397390342
2461	euvimdegraca	1053097307397390342
2462	euvimdegraca	1053097307397390342
2463	euvimdegraca	1053097307397390342
2464	Caixa2Bolsonaro	1053097390113259520
2465	MarqueteirosDoJair	1053097394911502336
2466	B17	1053097394911502336
2467	QuintaDetremuraSDV	1053097394911502336
2468	votoinformado	1053097394911502336
2469	NovasMedidas	1053097394911502336
2470	BOL卐ONARO	1053097394911502336
2471	Caixa2doBolsonaro	1053097406060023808
2472	BolsonaroMente	1053097406060023808
2473	BolsonaroNaCadeia	1053097406060023808
2474	G1	1053097441216598016
2475	MarketeirosDoJair	1053097443871678464
2476	FolhaPutinhaDoPT	1053097451694055424
2477	SomostodosBolsonaro	1053097464138551296
2478	ELESIM	1053097464138551296
2479	MudaBrasil	1053097464138551296
2480	Bolsonaro17	1053097464138551296
2481	BolsonaroPresidente	1053097464138551296
2482	PTNAO	1053097464138551296
2483	caixa2dobolsonaro	1053097469528154112
2484	Caixa2doBolsonaro	1053097471902146560
2485	Caixa2Bolsonaro	1053097486024409088
2486	euvimdegraça	1053097503317483521
2487	trabalhodegraçacomprazer	1053097503317483521
2488	B17	1053097503317483521
2489	EleSim	1053097503317483521
2490	BolsonaroPresidente	1053097503317483521
2491	MarketeirosDoJair	1053097506631049216
2492	MarqueteirosDoJair	1053097506631049216
2493	MarmitaDeCorrupto	1053097519171940353
2494	ForaPT	1053097519171940353
2495	LulaTaPresoBabaca	1053097519171940353
2496	MarketeirosDoJair	1053097519171940353
2497	Folha	1053097523693449216
2498	Eleições2018	1053097523693449216
2499	G1	1053097535882043394
2500	FolhaAmanteDoPT	1053097547919544320
2501	MarketeirosDoJair	1053097556358713352
2502	MarketeirosDoJair	1053097557616934913
2503	FolhaPutinhaDoPT	1053097557616934913
2504	FolhaPutinhaDoPT	1053097561379213312
2505	G1	1053097575233060865
2506	Eleições2018	1053097575233060865
2507	BolsonaroPresidente	1053097580576563201
2508	Eleições2018	1053097589611155456
2509	G1	1053097589611155456
2510	folhafakenews	1053097646221615104
2511	caixa2dobolsonaro	1053097647723167749
2512	Caixa2doBolsonaro	1053097672402497536
2513	Bolsonaro17	1053097703843000322
2514	G1	1053097704757346306
2515	Eleições2018	1053097704757346306
2516	caixa2dobolsonaro	1053097727461154818
2517	EuVimDeGraça	1053097734939574272
2518	MarketeirosDoJair	1053097734939574272
2519	Brumar	1053097742711578625
2520	Caixa2doBolsonaro	1053097754384388096
2521	G1	1053097759379722240
2522	GLOBO	1053097778338033664
2523	G1	1053097782062579712
2524	MarketeirosDoJair	1053097799607300096
2525	Caixa2doBolsonaro	1053097810160168961
2526	Caixa2doBolsonaro	1053097872168812545
2527	DeGraça17	1053097876019142656
2528	FacoCampanhaDeGracaProMito	1053097909087072256
2529	Datafolha	1053097912476094464
2530	Nordeste17	1053097912476094464
2531	MarqueteiradoJair	1053097912476094464
2532	CensuraPetista	1053097932491239426
2533	MarketeirosDoJair	1053097948698025985
2534	MarqueteirodoJair	1053097980214026240
2535	Caixa2Bolsonaro	1053097986920800257
2536	G1	1053097997452697600
2537	Caixa2doBolsonaro	1053098002649415680
2538	FolhaFakeNews	1053098008584339457
2539	G1	1053098038628093953
2540	Caixa2doBolsonaro	1053098099093262336
2541	Bolsolao	1053098099093262336
2542	EleNão	1053098099093262336
2543	Caixa2doBolsonaro	1053098102587080704
2544	sqn	1053098112854777856
2545	G1	1053098117824950273
2546	MarketeiroDoJair	1053098118798077953
2547	EuVimDeGraça	1053098119280451584
2548	voluntaria	1053098119280451584
2549	SP	1053098119280451584
2550	BolsonaroPresidente	1053098119280451584
2551	B17	1053098119280451584
2552	MarketeirosDoJair	1053098121151029248
2553	FolhaPutinhaDoPT	1053098121151029248
2554	MarketeirosDoJair	1053098133658521601
2555	eufaçocampanhadegraçaparaoBolsonaro	1053098133658521601
2556	eufaçocampanhadegraçaparaoBolsonaro	1053098133658521601
2557	Caixa2doBolsonaro	1053098133658521601
2558	Bolsonaro17	1053098160107724800
